Iteraciones (eje x),Mejor individuo hasta el momento (Eje y)
824,2788
825,2788
826,2788
827,2788
828,2788
829,2788
830,2788
831,2788
832,2788
833,2788
834,2788
835,2788
836,2788
837,2788
838,2788
839,2788
840,2788
841,2788
842,2788
843,2788
844,2788
845,2788
846,2788
847,2788
848,2788
849,2788
850,2788
851,2788
852,2788
853,2788
854,2788
855,2788
856,2788
857,2788
858,2788
859,2788
860,2788
861,2788
862,2788
863,2788
864,2788
865,2788
866,2788
867,2788
868,2788
869,2788
870,2788
871,2788
872,2788
873,2788
874,2788
875,2788
876,2788
877,2788
878,2788
879,2788
880,2788
881,2788
882,2788
883,2788
884,2788
885,2788
886,2788
887,2788
888,2788
889,2788
890,2788
891,2788
892,2788
893,2788
894,2788
895,2788
896,2788
897,2788
898,2788
899,2788
900,2788
901,2788
902,2788
903,2788
904,2788
905,2788
906,2788
907,2788
908,2788
909,2788
910,2788
911,2788
912,2788
913,2788
914,2788
915,2788
916,2788
917,2788
918,2788
919,2788
920,2788
921,2788
922,2788
923,2788
924,2788
925,2788
926,2788
927,2788
928,2788
929,2788
930,2788
931,2788
932,2788
933,2788
934,2788
935,2788
936,2788
937,2788
938,2788
939,2788
940,2788
941,2788
942,2788
943,2788
944,2788
945,2788
946,2788
947,2788
948,2788
949,2788
950,2788
951,2788
952,2788
953,2788
954,2788
955,2788
956,2788
957,2788
958,2788
959,2788
960,2788
961,2788
962,2788
963,2788
964,2788
965,2788
966,2788
967,2788
968,2788
969,2788
970,2788
971,2788
972,2788
973,2788
974,2788
975,2788
976,2788
977,2788
978,2788
979,2788
980,2788
981,2788
982,2788
983,2788
984,2788
985,2788
986,2788
987,2788
988,2788
989,2788
990,2788
991,2788
992,2788
993,2788
994,2788
995,2788
996,2788
997,2788
998,2788
999,2788
1000,2788
