Iteraciones (eje x),Mejor individuo hasta el momento (Eje y)
597,854
598,854
599,854
600,854
601,854
602,854
603,854
604,854
605,854
606,854
607,854
608,854
609,854
610,854
611,854
612,854
613,854
614,854
615,854
616,854
617,854
618,854
619,854
620,854
621,854
622,854
623,854
624,854
625,854
626,854
627,854
628,854
629,854
630,854
631,854
632,854
633,854
634,854
635,854
636,854
637,854
638,854
639,854
640,854
641,854
642,854
643,854
644,854
645,854
646,854
647,854
648,854
649,854
650,854
651,854
652,854
653,854
654,854
655,854
656,854
657,854
658,854
659,854
660,854
661,854
662,854
663,854
664,854
665,854
666,854
667,854
668,854
669,854
670,854
671,854
672,854
673,854
674,854
675,854
676,854
677,854
678,854
679,854
680,854
681,854
682,854
683,854
684,854
685,854
686,854
687,854
688,854
689,854
690,854
691,854
692,854
693,854
694,854
695,854
696,854
697,854
698,854
699,854
700,854
701,854
702,854
703,854
704,854
705,854
706,854
707,854
708,854
709,854
710,854
711,854
712,854
713,854
714,854
715,854
716,854
717,854
718,854
719,854
720,854
721,854
722,854
723,854
724,854
725,854
726,854
727,854
728,854
729,854
730,854
731,854
732,854
733,854
734,854
735,854
736,854
737,854
738,854
739,854
740,854
741,854
742,854
743,854
744,854
745,854
746,854
747,854
748,854
749,854
750,854
751,854
752,854
753,854
754,854
755,854
756,854
757,854
758,854
759,854
760,854
761,854
762,854
763,854
764,854
765,854
766,854
767,854
768,854
769,854
770,854
771,854
772,854
773,854
774,854
775,854
776,854
777,854
778,854
779,854
780,854
781,854
782,854
783,854
784,854
785,854
786,854
787,854
788,854
789,854
790,854
791,854
792,854
793,854
794,854
795,854
796,854
797,854
798,854
799,854
800,854
801,854
802,854
803,854
804,854
805,854
806,854
807,854
808,854
809,854
810,854
811,854
812,854
813,854
814,854
815,854
816,854
817,854
818,854
819,854
820,854
821,854
822,854
823,854
824,854
825,854
826,854
827,854
828,854
829,854
830,854
831,854
832,854
833,854
834,854
835,854
836,854
837,854
838,854
839,854
840,854
841,854
842,854
843,854
844,854
845,854
846,854
847,854
848,854
849,854
850,854
851,854
852,854
853,854
854,854
855,854
856,854
857,854
858,854
859,854
860,854
861,854
862,854
863,854
864,854
865,854
866,854
867,854
868,854
869,854
870,854
871,854
872,854
873,854
874,854
875,854
876,854
877,854
878,854
879,854
880,854
881,854
882,854
883,854
884,854
885,854
886,854
887,854
888,854
889,854
890,854
891,854
892,854
893,854
894,854
895,854
896,854
897,854
898,854
899,854
900,854
901,854
902,854
903,854
904,854
905,854
906,854
907,854
908,854
909,854
910,854
911,854
912,854
913,854
914,854
915,854
916,854
917,854
918,854
919,854
920,854
921,854
922,854
923,854
924,854
925,854
926,854
927,854
928,854
929,854
930,854
931,854
932,854
933,854
934,854
935,854
936,854
937,854
938,854
939,854
940,854
941,854
942,854
943,854
944,854
945,854
946,854
947,854
948,854
949,854
950,854
951,854
952,854
953,854
954,854
955,854
956,854
957,854
958,854
959,854
960,854
961,854
962,854
963,854
964,854
965,854
966,854
967,854
968,854
969,854
970,854
971,854
972,854
973,854
974,854
975,854
976,854
977,854
978,854
979,854
980,854
981,854
982,854
983,854
984,854
985,854
986,854
987,854
988,854
989,854
990,854
991,854
992,854
993,854
994,854
995,854
996,854
997,854
998,854
999,854
1000,854
