Iteraciones (eje x),Mejor individuo hasta el momento (Eje y)
221,3973
222,3973
223,3973
224,3973
225,3973
226,3973
227,3973
228,3973
229,3973
230,3973
231,3973
232,3973
233,3973
234,3973
235,3973
236,3973
237,3973
238,3973
239,3973
240,3973
241,3973
242,3973
243,3973
244,3973
245,3973
246,3973
247,3973
248,3973
249,3973
250,3973
251,3973
252,3973
253,3973
254,3973
255,3973
256,3973
257,3973
258,3973
259,3973
260,3973
261,3973
262,3973
263,3973
264,3973
265,3973
266,3973
267,3973
268,3973
269,3973
270,3973
271,3973
272,3973
273,3973
274,3973
275,3973
276,3973
277,3973
278,3973
279,3973
280,3973
281,3973
282,3973
283,3973
284,3973
285,3973
286,3973
287,3973
288,3973
289,3973
290,3973
291,3973
292,3973
293,3973
294,3973
295,3973
296,3973
297,3973
298,3973
299,3973
300,3973
301,3973
302,3973
303,3973
304,3973
305,3973
306,3973
307,3973
308,3973
309,3973
310,3973
311,3973
312,3973
313,3973
314,3973
315,3973
316,3973
317,3973
318,3973
319,3973
320,3973
321,3973
322,3973
323,3973
324,3973
325,3973
326,3973
327,3973
328,3973
329,3973
330,3973
331,3973
332,3973
333,3973
334,3973
335,3973
336,3973
337,3973
338,3973
339,3973
340,3973
341,3973
342,3973
343,3973
344,3973
345,3973
346,3973
347,3973
348,3973
349,3973
350,3973
351,3973
352,3973
353,3973
354,3973
355,3973
356,3973
357,3973
358,3973
359,3973
360,3973
361,3973
362,3973
363,3973
364,3973
365,3973
366,3973
367,3973
368,3973
369,3973
370,3973
371,3973
372,3973
373,3973
374,3973
375,3973
376,3973
377,3973
378,3973
379,3973
380,3973
381,3973
382,3973
383,3973
384,3973
385,3973
386,3973
387,3973
388,3973
389,3973
390,3973
391,3973
392,3973
393,3973
394,3973
395,3973
396,3973
397,3973
398,3973
399,3973
400,3973
401,3973
402,3973
403,3973
404,3973
405,3973
406,3973
407,3973
408,3973
409,3973
410,3973
411,3973
412,3973
413,3973
414,3973
415,3973
416,3973
417,3973
418,3973
419,3973
420,3973
421,3973
422,3973
423,3973
424,3973
425,3973
426,3973
427,3973
428,3973
429,3973
430,3973
431,3973
432,3973
433,3973
434,3973
435,3973
436,3973
437,3973
438,3973
439,3973
440,3973
441,3973
442,3973
443,3973
444,3973
445,3973
446,3973
447,3973
448,3973
449,3973
450,3973
451,3973
452,3973
453,3973
454,3973
455,3973
456,3973
457,3973
458,3973
459,3973
460,3973
461,3973
462,3973
463,3973
464,3973
465,3973
466,3973
467,3973
468,3973
469,3973
470,3973
471,3973
472,3973
473,3973
474,3973
475,3973
476,3973
477,3973
478,3973
479,3973
480,3973
481,3973
482,3973
483,3973
484,3973
485,3973
486,3973
487,3973
488,3973
489,3973
490,3973
491,3973
492,3973
493,3973
494,3973
495,3973
496,3973
497,3973
498,3973
499,3973
500,3973
501,3973
502,3973
503,3973
504,3973
505,3973
506,3973
507,3973
508,3973
509,3973
510,3973
511,3973
512,3973
513,3973
514,3973
515,3973
516,3973
517,3973
518,3973
519,3973
520,3973
521,3973
522,3973
523,3973
524,3973
525,3973
526,3973
527,3973
528,3973
529,3973
530,3973
531,3973
532,3973
533,3973
534,3973
535,3973
536,3973
537,3973
538,3973
539,3973
540,3973
541,3973
542,3973
543,3973
544,3973
545,3973
546,3973
547,3973
548,3973
549,3973
550,3973
551,3973
552,3973
553,3973
554,3973
555,3973
556,3973
557,3973
558,3973
559,3973
560,3973
561,3973
562,3973
563,3973
564,3973
565,3973
566,3973
567,3973
568,3973
569,3973
570,3973
571,3973
572,3973
573,3973
574,3973
575,3973
576,3973
577,3973
578,3973
579,3973
580,3973
581,3973
582,3973
583,3973
584,3973
585,3973
586,3973
587,3973
588,3973
589,3973
590,3973
591,3973
592,3973
593,3973
594,3973
595,3973
596,3973
597,3973
598,3973
599,3973
600,3973
601,3973
602,3973
603,3973
604,3973
605,3973
606,3973
607,3973
608,3973
609,3973
610,3973
611,3973
612,3973
613,3973
614,3973
615,3973
616,3973
617,3973
618,3973
619,3973
620,3973
621,3973
622,3973
623,3973
624,3973
625,3973
626,3973
627,3973
628,3973
629,3973
630,3973
631,3973
632,3973
633,3973
634,3973
635,3973
636,3973
637,3973
638,3973
639,3973
640,3973
641,3973
642,3973
643,3973
644,3973
645,3973
646,3973
647,3973
648,3973
649,3973
650,3973
651,3973
652,3973
653,3973
654,3973
655,3973
656,3973
657,3973
658,3973
659,3973
660,3973
661,3973
662,3973
663,3973
664,3973
665,3973
666,3973
667,3973
668,3973
669,3973
670,3973
671,3973
672,3973
673,3973
674,3973
675,3973
676,3973
677,3973
678,3973
679,3973
680,3973
681,3973
682,3973
683,3973
684,3973
685,3973
686,3973
687,3973
688,3973
689,3973
690,3973
691,3973
692,3973
693,3973
694,3973
695,3973
696,3973
697,3973
698,3973
699,3973
700,3973
701,3973
702,3973
703,3973
704,3973
705,3973
706,3973
707,3973
708,3973
709,3973
710,3973
711,3973
712,3973
713,3973
714,3973
715,3973
716,3973
717,3973
718,3973
719,3973
720,3973
721,3973
722,3973
723,3973
724,3973
725,3973
726,3973
727,3973
728,3973
729,3973
730,3973
731,3973
732,3973
733,3973
734,3973
735,3973
736,3973
737,3973
738,3973
739,3973
740,3973
741,3973
742,3973
743,3973
744,3973
745,3973
746,3973
747,3973
748,3973
749,3973
750,3973
751,3973
752,3973
753,3973
754,3973
755,3973
756,3973
757,3973
758,3973
759,3973
760,3973
761,3973
762,3973
763,3973
764,3973
765,3973
766,3973
767,3973
768,3973
769,3973
770,3973
771,3973
772,3973
773,3973
774,3973
775,3973
776,3973
777,3973
778,3973
779,3973
780,3973
781,3973
782,3973
783,3973
784,3973
785,3973
786,3973
787,3973
788,3973
789,3973
790,3973
791,3973
792,3973
793,3973
794,3973
795,3973
796,3973
797,3973
798,3973
799,3973
800,3973
801,3973
802,3973
803,3973
804,3973
805,3973
806,3973
807,3973
808,3973
809,3973
810,3973
811,3973
812,3973
813,3973
814,3973
815,3973
816,3973
817,3973
818,3973
819,3973
820,3973
821,3973
822,3973
823,3973
824,3973
825,3973
826,3973
827,3973
828,3973
829,3973
830,3973
831,3973
832,3973
833,3973
834,3973
835,3973
836,3973
837,3973
838,3973
839,3973
840,3973
841,3973
842,3973
843,3973
844,3973
845,3973
846,3973
847,3973
848,3973
849,3973
850,3973
851,3973
852,3973
853,3973
854,3973
855,3973
856,3973
857,3973
858,3973
859,3973
860,3973
861,3973
862,3973
863,3973
864,3973
865,3973
866,3973
867,3973
868,3973
869,3973
870,3973
871,3973
872,3973
873,3973
874,3973
875,3973
876,3973
877,3973
878,3973
879,3973
880,3973
881,3973
882,3973
883,3973
884,3973
885,3973
886,3973
887,3973
888,3973
889,3973
890,3973
891,3973
892,3973
893,3973
894,3973
895,3973
896,3973
897,3973
898,3973
899,3973
900,3973
901,3973
902,3973
903,3973
904,3973
905,3973
906,3973
907,3973
908,3973
909,3973
910,3973
911,3973
912,3973
913,3973
914,3973
915,3973
916,3973
917,3973
918,3973
919,3973
920,3973
921,3973
922,3973
923,3973
924,3973
925,3973
926,3973
927,3973
928,3973
929,3973
930,3973
931,3973
932,3973
933,3973
934,3973
935,3973
936,3973
937,3973
938,3973
939,3973
940,3973
941,3973
942,3973
943,3973
944,3973
945,3973
946,3973
947,3973
948,3973
949,3973
950,3973
951,3973
952,3973
953,3973
954,3973
955,3973
956,3973
957,3973
958,3973
959,3973
960,3973
961,3973
962,3973
963,3973
964,3973
965,3973
966,3973
967,3973
968,3973
969,3973
970,3973
971,3973
972,3973
973,3973
974,3973
975,3973
976,3973
977,3973
978,3973
979,3973
980,3973
981,3973
982,3973
983,3973
984,3973
985,3973
986,3973
987,3973
988,3973
989,3973
990,3973
991,3973
992,3973
993,3973
994,3973
995,3973
996,3973
997,3973
998,3973
999,3973
1000,3973
