Iteraciones (eje x),Mejor individuo hasta el momento (Eje y)
904,4531
905,4531
906,4531
907,4531
908,4531
909,4531
910,4531
911,4531
912,4531
913,4531
914,4531
915,4531
916,4531
917,4531
918,4531
919,4531
920,4531
921,4531
922,4531
923,4531
924,4531
925,4531
926,4531
927,4531
928,4531
929,4531
930,4531
931,4531
932,4531
933,4531
934,4531
935,4531
936,4531
937,4531
938,4531
939,4531
940,4531
941,4531
942,4531
943,4531
944,4531
945,4531
946,4531
947,4531
948,4531
949,4531
950,4531
951,4531
952,4531
953,4531
954,4531
955,4531
956,4531
957,4531
958,4531
959,4531
960,4531
961,4531
962,4531
963,4531
964,4531
965,4531
966,4531
967,4531
968,4531
969,4531
970,4531
971,4531
972,4531
973,4531
974,4531
975,4531
976,4531
977,4531
978,4531
979,4531
980,4531
981,4531
982,4531
983,4531
984,4531
985,4531
986,4531
987,4531
988,4531
989,4531
990,4531
991,4531
992,4531
993,4531
994,4531
995,4531
996,4531
997,4531
998,4531
999,4531
1000,4531
