Iteraciones (eje x),Mejor individuo hasta el momento (Eje y)
859,5488
860,5488
861,5488
862,5488
863,5488
864,5488
865,5488
866,5488
867,5488
868,5488
869,5488
870,5488
871,5488
872,5488
873,5488
874,5488
875,5488
876,5488
877,5488
878,5488
879,5488
880,5488
881,5488
882,5488
883,5488
884,5488
885,5488
886,5488
887,5488
888,5488
889,5488
890,5488
891,5488
892,5488
893,5488
894,5488
895,5488
896,5488
897,5488
898,5488
899,5488
900,5488
901,5488
902,5488
903,5488
904,5488
905,5488
906,5488
907,5488
908,5488
909,5488
910,5488
911,5488
912,5488
913,5488
914,5488
915,5488
916,5488
917,5488
918,5488
919,5488
920,5488
921,5488
922,5488
923,5488
924,5488
925,5488
926,5488
927,5488
928,5488
929,5488
930,5488
931,5488
932,5488
933,5488
934,5488
935,5488
936,5488
937,5488
938,5488
939,5488
940,5488
941,5488
942,5488
943,5488
944,5488
945,5488
946,5488
947,5488
948,5488
949,5488
950,5488
951,5488
952,5488
953,5488
954,5488
955,5488
956,5488
957,5488
958,5488
959,5488
960,5488
961,5488
962,5488
963,5488
964,5488
965,5488
966,5488
967,5488
968,5488
969,5488
970,5488
971,5488
972,5488
973,5488
974,5488
975,5488
976,5488
977,5488
978,5488
979,5488
980,5488
981,5488
982,5488
983,5488
984,5488
985,5488
986,5488
987,5488
988,5488
989,5488
990,5488
991,5488
992,5488
993,5488
994,5488
995,5488
996,5488
997,5488
998,5488
999,5488
1000,5488
