Iteraciones (eje x),Mejor individuo hasta el momento (Eje y)
477,5302
478,5302
479,5302
480,5302
481,5302
482,5302
483,5302
484,5302
485,5302
486,5302
487,5302
488,5302
489,5302
490,5302
491,5302
492,5302
493,5302
494,5302
495,5302
496,5302
497,5302
498,5302
499,5302
500,5302
501,5302
502,5302
503,5302
504,5302
505,5302
506,5302
507,5302
508,5302
509,5302
510,5302
511,5302
512,5302
513,5302
514,5302
515,5302
516,5302
517,5302
518,5302
519,5302
520,5302
521,5302
522,5302
523,5302
524,5302
525,5302
526,5302
527,5302
528,5302
529,5302
530,5302
531,5302
532,5302
533,5302
534,5302
535,5302
536,5302
537,5302
538,5302
539,5302
540,5302
541,5302
542,5302
543,5302
544,5302
545,5302
546,5302
547,5302
548,5302
549,5302
550,5302
551,5302
552,5302
553,5302
554,5302
555,5302
556,5302
557,5302
558,5302
559,5302
560,5302
561,5302
562,5302
563,5302
564,5302
565,5302
566,5302
567,5302
568,5302
569,5302
570,5302
571,5302
572,5302
573,5302
574,5302
575,5302
576,5302
577,5302
578,5302
579,5302
580,5302
581,5302
582,5302
583,5302
584,5302
585,5302
586,5302
587,5302
588,5302
589,5302
590,5302
591,5302
592,5302
593,5302
594,5302
595,5302
596,5302
597,5302
598,5302
599,5302
600,5302
601,5302
602,5302
603,5302
604,5302
605,5302
606,5302
607,5302
608,5302
609,5302
610,5302
611,5302
612,5302
613,5302
614,5302
615,5302
616,5302
617,5302
618,5302
619,5302
620,5302
621,5302
622,5302
623,5302
624,5302
625,5302
626,5302
627,5302
628,5302
629,5302
630,5302
631,5302
632,5302
633,5302
634,5302
635,5302
636,5302
637,5302
638,5302
639,5302
640,5302
641,5302
642,5302
643,5302
644,5302
645,5302
646,5302
647,5302
648,5302
649,5302
650,5302
651,5302
652,5302
653,5302
654,5302
655,5302
656,5302
657,5302
658,5302
659,5302
660,5302
661,5302
662,5302
663,5302
664,5302
665,5302
666,5302
667,5302
668,5302
669,5302
670,5302
671,5302
672,5302
673,5302
674,5302
675,5302
676,5302
677,5302
678,5302
679,5302
680,5302
681,5302
682,5302
683,5302
684,5302
685,5302
686,5302
687,5302
688,5302
689,5302
690,5302
691,5302
692,5302
693,5302
694,5302
695,5302
696,5302
697,5302
698,5302
699,5302
700,5302
701,5302
702,5302
703,5302
704,5302
705,5302
706,5302
707,5302
708,5302
709,5302
710,5302
711,5302
712,5302
713,5302
714,5302
715,5302
716,5302
717,5302
718,5302
719,5302
720,5302
721,5302
722,5302
723,5302
724,5302
725,5302
726,5302
727,5302
728,5302
729,5302
730,5302
731,5302
732,5302
733,5302
734,5302
735,5302
736,5302
737,5302
738,5302
739,5302
740,5302
741,5302
742,5302
743,5302
744,5302
745,5302
746,5302
747,5302
748,5302
749,5302
750,5302
751,5302
752,5302
753,5302
754,5302
755,5302
756,5302
757,5302
758,5302
759,5302
760,5302
761,5302
762,5302
763,5302
764,5302
765,5302
766,5302
767,5302
768,5302
769,5302
770,5302
771,5302
772,5302
773,5302
774,5302
775,5302
776,5302
777,5302
778,5302
779,5302
780,5302
781,5302
782,5302
783,5302
784,5302
785,5302
786,5302
787,5302
788,5302
789,5302
790,5302
791,5302
792,5302
793,5302
794,5302
795,5302
796,5302
797,5302
798,5302
799,5302
800,5302
801,5302
802,5302
803,5302
804,5302
805,5302
806,5302
807,5302
808,5302
809,5302
810,5302
811,5302
812,5302
813,5302
814,5302
815,5302
816,5302
817,5302
818,5302
819,5302
820,5302
821,5302
822,5302
823,5302
824,5302
825,5302
826,5302
827,5302
828,5302
829,5302
830,5302
831,5302
832,5302
833,5302
834,5302
835,5302
836,5302
837,5302
838,5302
839,5302
840,5302
841,5302
842,5302
843,5302
844,5302
845,5302
846,5302
847,5302
848,5302
849,5302
850,5302
851,5302
852,5302
853,5302
854,5302
855,5302
856,5302
857,5302
858,5302
859,5302
860,5302
861,5302
862,5302
863,5302
864,5302
865,5302
866,5302
867,5302
868,5302
869,5302
870,5302
871,5302
872,5302
873,5302
874,5302
875,5302
876,5302
877,5302
878,5302
879,5302
880,5302
881,5302
882,5302
883,5302
884,5302
885,5302
886,5302
887,5302
888,5302
889,5302
890,5302
891,5302
892,5302
893,5302
894,5302
895,5302
896,5302
897,5302
898,5302
899,5302
900,5302
901,5302
902,5302
903,5302
904,5302
905,5302
906,5302
907,5302
908,5302
909,5302
910,5302
911,5302
912,5302
913,5302
914,5302
915,5302
916,5302
917,5302
918,5302
919,5302
920,5302
921,5302
922,5302
923,5302
924,5302
925,5302
926,5302
927,5302
928,5302
929,5302
930,5302
931,5302
932,5302
933,5302
934,5302
935,5302
936,5302
937,5302
938,5302
939,5302
940,5302
941,5302
942,5302
943,5302
944,5302
945,5302
946,5302
947,5302
948,5302
949,5302
950,5302
951,5302
952,5302
953,5302
954,5302
955,5302
956,5302
957,5302
958,5302
959,5302
960,5302
961,5302
962,5302
963,5302
964,5302
965,5302
966,5302
967,5302
968,5302
969,5302
970,5302
971,5302
972,5302
973,5302
974,5302
975,5302
976,5302
977,5302
978,5302
979,5302
980,5302
981,5302
982,5302
983,5302
984,5302
985,5302
986,5302
987,5302
988,5302
989,5302
990,5302
991,5302
992,5302
993,5302
994,5302
995,5302
996,5302
997,5302
998,5302
999,5302
1000,5302
