Iteraciones (eje x),Mejor individuo hasta el momento (Eje y)
466,1839
467,1839
468,1839
469,1839
470,1839
471,1839
472,1839
473,1839
474,1839
475,1839
476,1839
477,1839
478,1839
479,1839
480,1839
481,1839
482,1839
483,1839
484,1839
485,1839
486,1839
487,1839
488,1839
489,1839
490,1839
491,1839
492,1839
493,1839
494,1839
495,1839
496,1839
497,1839
498,1839
499,1839
500,1839
501,1839
502,1839
503,1839
504,1839
505,1839
506,1839
507,1839
508,1839
509,1839
510,1839
511,1839
512,1839
513,1839
514,1839
515,1839
516,1839
517,1839
518,1839
519,1839
520,1839
521,1839
522,1839
523,1839
524,1839
525,1839
526,1839
527,1839
528,1839
529,1839
530,1839
531,1839
532,1839
533,1839
534,1839
535,1839
536,1839
537,1839
538,1839
539,1839
540,1839
541,1839
542,1839
543,1839
544,1839
545,1839
546,1839
547,1839
548,1839
549,1839
550,1839
551,1839
552,1839
553,1839
554,1839
555,1839
556,1839
557,1839
558,1839
559,1839
560,1839
561,1839
562,1839
563,1839
564,1839
565,1839
566,1839
567,1839
568,1839
569,1839
570,1839
571,1839
572,1839
573,1839
574,1839
575,1839
576,1839
577,1839
578,1839
579,1839
580,1839
581,1839
582,1839
583,1839
584,1839
585,1839
586,1839
587,1839
588,1839
589,1839
590,1839
591,1839
592,1839
593,1839
594,1839
595,1839
596,1839
597,1839
598,1839
599,1839
600,1839
601,1839
602,1839
603,1839
604,1839
605,1839
606,1839
607,1839
608,1839
609,1839
610,1839
611,1839
612,1839
613,1839
614,1839
615,1839
616,1839
617,1839
618,1839
619,1839
620,1839
621,1839
622,1839
623,1839
624,1839
625,1839
626,1839
627,1839
628,1839
629,1839
630,1839
631,1839
632,1839
633,1839
634,1839
635,1839
636,1839
637,1839
638,1839
639,1839
640,1839
641,1839
642,1839
643,1839
644,1839
645,1839
646,1839
647,1839
648,1839
649,1839
650,1839
651,1839
652,1839
653,1839
654,1839
655,1839
656,1839
657,1839
658,1839
659,1839
660,1839
661,1839
662,1839
663,1839
664,1839
665,1839
666,1839
667,1839
668,1839
669,1839
670,1839
671,1839
672,1839
673,1839
674,1839
675,1839
676,1839
677,1839
678,1839
679,1839
680,1839
681,1839
682,1839
683,1839
684,1839
685,1839
686,1839
687,1839
688,1839
689,1839
690,1839
691,1839
692,1839
693,1839
694,1839
695,1839
696,1839
697,1839
698,1839
699,1839
700,1839
701,1839
702,1839
703,1839
704,1839
705,1839
706,1839
707,1839
708,1839
709,1839
710,1839
711,1839
712,1839
713,1839
714,1839
715,1839
716,1839
717,1839
718,1839
719,1839
720,1839
721,1839
722,1839
723,1839
724,1839
725,1839
726,1839
727,1839
728,1839
729,1839
730,1839
731,1839
732,1839
733,1839
734,1839
735,1839
736,1839
737,1839
738,1839
739,1839
740,1839
741,1839
742,1839
743,1839
744,1839
745,1839
746,1839
747,1839
748,1839
749,1839
750,1839
751,1839
752,1839
753,1839
754,1839
755,1839
756,1839
757,1839
758,1839
759,1839
760,1839
761,1839
762,1839
763,1839
764,1839
765,1839
766,1839
767,1839
768,1839
769,1839
770,1839
771,1839
772,1839
773,1839
774,1839
775,1839
776,1839
777,1839
778,1839
779,1839
780,1839
781,1839
782,1839
783,1839
784,1839
785,1839
786,1839
787,1839
788,1839
789,1839
790,1839
791,1839
792,1839
793,1839
794,1839
795,1839
796,1839
797,1839
798,1839
799,1839
800,1839
801,1839
802,1839
803,1839
804,1839
805,1839
806,1839
807,1839
808,1839
809,1839
810,1839
811,1839
812,1839
813,1839
814,1839
815,1839
816,1839
817,1839
818,1839
819,1839
820,1839
821,1839
822,1839
823,1839
824,1839
825,1839
826,1839
827,1839
828,1839
829,1839
830,1839
831,1839
832,1839
833,1839
834,1839
835,1839
836,1839
837,1839
838,1839
839,1839
840,1839
841,1839
842,1839
843,1839
844,1839
845,1839
846,1839
847,1839
848,1839
849,1839
850,1839
851,1839
852,1839
853,1839
854,1839
855,1839
856,1839
857,1839
858,1839
859,1839
860,1839
861,1839
862,1839
863,1839
864,1839
865,1839
866,1839
867,1839
868,1839
869,1839
870,1839
871,1839
872,1839
873,1839
874,1839
875,1839
876,1839
877,1839
878,1839
879,1839
880,1839
881,1839
882,1839
883,1839
884,1839
885,1839
886,1839
887,1839
888,1839
889,1839
890,1839
891,1839
892,1839
893,1839
894,1839
895,1839
896,1839
897,1839
898,1839
899,1839
900,1839
901,1839
902,1839
903,1839
904,1839
905,1839
906,1839
907,1839
908,1839
909,1839
910,1839
911,1839
912,1839
913,1839
914,1839
915,1839
916,1839
917,1839
918,1839
919,1839
920,1839
921,1839
922,1839
923,1839
924,1839
925,1839
926,1839
927,1839
928,1839
929,1839
930,1839
931,1839
932,1839
933,1839
934,1839
935,1839
936,1839
937,1839
938,1839
939,1839
940,1839
941,1839
942,1839
943,1839
944,1839
945,1839
946,1839
947,1839
948,1839
949,1839
950,1839
951,1839
952,1839
953,1839
954,1839
955,1839
956,1839
957,1839
958,1839
959,1839
960,1839
961,1839
962,1839
963,1839
964,1839
965,1839
966,1839
967,1839
968,1839
969,1839
970,1839
971,1839
972,1839
973,1839
974,1839
975,1839
976,1839
977,1839
978,1839
979,1839
980,1839
981,1839
982,1839
983,1839
984,1839
985,1839
986,1839
987,1839
988,1839
989,1839
990,1839
991,1839
992,1839
993,1839
994,1839
995,1839
996,1839
997,1839
998,1839
999,1839
1000,1839
