Iteraciones (eje x),Mejor individuo hasta el momento (Eje y)
350,5123
351,5123
352,5123
353,5123
354,5123
355,5123
356,5123
357,5123
358,5123
359,5123
360,5123
361,5123
362,5123
363,5123
364,5123
365,5123
366,5123
367,5123
368,5123
369,5123
370,5123
371,5123
372,5123
373,5123
374,5123
375,5123
376,5123
377,5123
378,5123
379,5123
380,5123
381,5123
382,5123
383,5123
384,5123
385,5123
386,5123
387,5123
388,5123
389,5123
390,5123
391,5123
392,5123
393,5123
394,5123
395,5123
396,5123
397,5123
398,5123
399,5123
400,5123
401,5123
402,5123
403,5123
404,5123
405,5123
406,5123
407,5123
408,5123
409,5123
410,5123
411,5123
412,5123
413,5123
414,5123
415,5123
416,5123
417,5123
418,5123
419,5123
420,5123
421,5123
422,5123
423,5123
424,5123
425,5123
426,5123
427,5123
428,5123
429,5123
430,5123
431,5123
432,5123
433,5123
434,5123
435,5123
436,5123
437,5123
438,5123
439,5123
440,5123
441,5123
442,5123
443,5123
444,5123
445,5123
446,5123
447,5123
448,5123
449,5123
450,5123
451,5123
452,5123
453,5123
454,5123
455,5123
456,5123
457,5123
458,5123
459,5123
460,5123
461,5123
462,5123
463,5123
464,5123
465,5123
466,5123
467,5123
468,5123
469,5123
470,5123
471,5123
472,5123
473,5123
474,5123
475,5123
476,5123
477,5123
478,5123
479,5123
480,5123
481,5123
482,5123
483,5123
484,5123
485,5123
486,5123
487,5123
488,5123
489,5123
490,5123
491,5123
492,5123
493,5123
494,5123
495,5123
496,5123
497,5123
498,5123
499,5123
500,5123
501,5123
502,5123
503,5123
504,5123
505,5123
506,5123
507,5123
508,5123
509,5123
510,5123
511,5123
512,5123
513,5123
514,5123
515,5123
516,5123
517,5123
518,5123
519,5123
520,5123
521,5123
522,5123
523,5123
524,5123
525,5123
526,5123
527,5123
528,5123
529,5123
530,5123
531,5123
532,5123
533,5123
534,5123
535,5123
536,5123
537,5123
538,5123
539,5123
540,5123
541,5123
542,5123
543,5123
544,5123
545,5123
546,5123
547,5123
548,5123
549,5123
550,5123
551,5123
552,5123
553,5123
554,5123
555,5123
556,5123
557,5123
558,5123
559,5123
560,5123
561,5123
562,5123
563,5123
564,5123
565,5123
566,5123
567,5123
568,5123
569,5123
570,5123
571,5123
572,5123
573,5123
574,5123
575,5123
576,5123
577,5123
578,5123
579,5123
580,5123
581,5123
582,5123
583,5123
584,5123
585,5123
586,5123
587,5123
588,5123
589,5123
590,5123
591,5123
592,5123
593,5123
594,5123
595,5123
596,5123
597,5123
598,5123
599,5123
600,5123
601,5123
602,5123
603,5123
604,5123
605,5123
606,5123
607,5123
608,5123
609,5123
610,5123
611,5123
612,5123
613,5123
614,5123
615,5123
616,5123
617,5123
618,5123
619,5123
620,5123
621,5123
622,5123
623,5123
624,5123
625,5123
626,5123
627,5123
628,5123
629,5123
630,5123
631,5123
632,5123
633,5123
634,5123
635,5123
636,5123
637,5123
638,5123
639,5123
640,5123
641,5123
642,5123
643,5123
644,5123
645,5123
646,5123
647,5123
648,5123
649,5123
650,5123
651,5123
652,5123
653,5123
654,5123
655,5123
656,5123
657,5123
658,5123
659,5123
660,5123
661,5123
662,5123
663,5123
664,5123
665,5123
666,5123
667,5123
668,5123
669,5123
670,5123
671,5123
672,5123
673,5123
674,5123
675,5123
676,5123
677,5123
678,5123
679,5123
680,5123
681,5123
682,5123
683,5123
684,5123
685,5123
686,5123
687,5123
688,5123
689,5123
690,5123
691,5123
692,5123
693,5123
694,5123
695,5123
696,5123
697,5123
698,5123
699,5123
700,5123
701,5123
702,5123
703,5123
704,5123
705,5123
706,5123
707,5123
708,5123
709,5123
710,5123
711,5123
712,5123
713,5123
714,5123
715,5123
716,5123
717,5123
718,5123
719,5123
720,5123
721,5123
722,5123
723,5123
724,5123
725,5123
726,5123
727,5123
728,5123
729,5123
730,5123
731,5123
732,5123
733,5123
734,5123
735,5123
736,5123
737,5123
738,5123
739,5123
740,5123
741,5123
742,5123
743,5123
744,5123
745,5123
746,5123
747,5123
748,5123
749,5123
750,5123
751,5123
752,5123
753,5123
754,5123
755,5123
756,5123
757,5123
758,5123
759,5123
760,5123
761,5123
762,5123
763,5123
764,5123
765,5123
766,5123
767,5123
768,5123
769,5123
770,5123
771,5123
772,5123
773,5123
774,5123
775,5123
776,5123
777,5123
778,5123
779,5123
780,5123
781,5123
782,5123
783,5123
784,5123
785,5123
786,5123
787,5123
788,5123
789,5123
790,5123
791,5123
792,5123
793,5123
794,5123
795,5123
796,5123
797,5123
798,5123
799,5123
800,5123
801,5123
802,5123
803,5123
804,5123
805,5123
806,5123
807,5123
808,5123
809,5123
810,5123
811,5123
812,5123
813,5123
814,5123
815,5123
816,5123
817,5123
818,5123
819,5123
820,5123
821,5123
822,5123
823,5123
824,5123
825,5123
826,5123
827,5123
828,5123
829,5123
830,5123
831,5123
832,5123
833,5123
834,5123
835,5123
836,5123
837,5123
838,5123
839,5123
840,5123
841,5123
842,5123
843,5123
844,5123
845,5123
846,5123
847,5123
848,5123
849,5123
850,5123
851,5123
852,5123
853,5123
854,5123
855,5123
856,5123
857,5123
858,5123
859,5123
860,5123
861,5123
862,5123
863,5123
864,5123
865,5123
866,5123
867,5123
868,5123
869,5123
870,5123
871,5123
872,5123
873,5123
874,5123
875,5123
876,5123
877,5123
878,5123
879,5123
880,5123
881,5123
882,5123
883,5123
884,5123
885,5123
886,5123
887,5123
888,5123
889,5123
890,5123
891,5123
892,5123
893,5123
894,5123
895,5123
896,5123
897,5123
898,5123
899,5123
900,5123
901,5123
902,5123
903,5123
904,5123
905,5123
906,5123
907,5123
908,5123
909,5123
910,5123
911,5123
912,5123
913,5123
914,5123
915,5123
916,5123
917,5123
918,5123
919,5123
920,5123
921,5123
922,5123
923,5123
924,5123
925,5123
926,5123
927,5123
928,5123
929,5123
930,5123
931,5123
932,5123
933,5123
934,5123
935,5123
936,5123
937,5123
938,5123
939,5123
940,5123
941,5123
942,5123
943,5123
944,5123
945,5123
946,5123
947,5123
948,5123
949,5123
950,5123
951,5123
952,5123
953,5123
954,5123
955,5123
956,5123
957,5123
958,5123
959,5123
960,5123
961,5123
962,5123
963,5123
964,5123
965,5123
966,5123
967,5123
968,5123
969,5123
970,5123
971,5123
972,5123
973,5123
974,5123
975,5123
976,5123
977,5123
978,5123
979,5123
980,5123
981,5123
982,5123
983,5123
984,5123
985,5123
986,5123
987,5123
988,5123
989,5123
990,5123
991,5123
992,5123
993,5123
994,5123
995,5123
996,5123
997,5123
998,5123
999,5123
1000,5123
