Iteraciones (eje x),Media de la población i-ésima (Eje y)
181,1793.05
182,1664.975
183,1729.0125
184,1729.0125
185,4290.5125
186,4226.475
187,1793.05
188,1152.675
189,3650.1375
190,1857.0875
191,4546.6625
192,4098.4
193,4738.775
194,4034.3625
195,4354.55
196,3842.25
197,4418.5875
198,3906.2875
199,3650.1375
200,3906.2875
201,4482.625
202,4482.625
203,3778.2125
204,3842.25
205,3906.2875
206,1600.9375
207,1600.9375
208,1985.1625
209,4418.5875
210,4482.625
211,1729.0125
212,3906.2875
213,1472.8625
214,4418.5875
215,1536.9
216,4226.475
217,4482.625
218,1857.0875
219,4418.5875
220,1985.1625
221,4034.3625
222,4546.6625
223,4226.475
224,4290.5125
225,3970.325
226,4162.4375
227,3906.2875
228,3714.175
229,1408.825
230,1664.975
231,4098.4
232,1729.0125
233,4418.5875
234,4546.6625
235,4034.3625
236,4098.4
237,4098.4
238,4098.4
239,1344.7875
240,1344.7875
241,4610.7
242,4482.625
243,4162.4375
244,3842.25
245,1152.675
246,1536.9
247,1664.975
248,4226.475
249,3842.25
250,4034.3625
251,1600.9375
252,4162.4375
253,1024.6
254,1408.825
255,3778.2125
256,704.4125
257,3393.9875
258,832.4875
259,1600.9375
260,3970.325
261,3842.25
262,1280.75
263,4482.625
264,1600.9375
265,4034.3625
266,1472.8625
267,4546.6625
268,3842.25
269,1408.825
270,1536.9
271,3842.25
272,1664.975
273,1472.8625
274,1280.75
275,3970.325
276,1921.125
277,3842.25
278,3842.25
279,1408.825
280,4354.55
281,4738.775
282,4226.475
283,3586.1
284,1344.7875
285,960.5625
286,1344.7875
287,1536.9
288,3650.1375
289,1921.125
290,3842.25
291,1793.05
292,832.4875
293,1472.8625
294,1152.675
295,4162.4375
296,4546.6625
297,3970.325
298,3906.2875
299,1664.975
300,3522.0625
301,1088.6375
302,3778.2125
303,3778.2125
304,1152.675
305,1216.7125
306,1408.825
307,832.4875
308,1152.675
309,3522.0625
310,3650.1375
311,3842.25
312,3522.0625
313,3842.25
314,4162.4375
315,4226.475
316,4930.8875
317,4226.475
318,4354.55
319,3650.1375
320,3586.1
321,768.45
322,576.3375
323,1088.6375
324,1857.0875
325,2049.2
326,2049.2
327,4482.625
328,2049.2
329,1664.975
330,1793.05
331,1857.0875
332,2177.275
333,4162.4375
334,4098.4
335,4162.4375
336,1793.05
337,4162.4375
338,1793.05
339,1921.125
340,4354.55
341,1857.0875
342,2049.2
343,2049.2
344,4674.7375
345,3842.25
346,4098.4
347,4098.4
348,3650.1375
349,1536.9
350,1664.975
351,1600.9375
352,4034.3625
353,4290.5125
354,4482.625
355,4610.7
356,3906.2875
357,4162.4375
358,3586.1
359,1408.825
360,1472.8625
361,4098.4
362,4162.4375
363,1408.825
364,3906.2875
365,1793.05
366,3714.175
367,1024.6
368,1472.8625
369,3906.2875
370,1216.7125
371,1344.7875
372,1472.8625
373,1472.8625
374,4546.6625
375,4034.3625
376,1664.975
377,4354.55
378,3970.325
379,4226.475
380,4162.4375
381,4290.5125
382,4162.4375
383,1921.125
384,4418.5875
385,3906.2875
386,1600.9375
387,4162.4375
388,3778.2125
389,1216.7125
390,1280.75
391,3137.8375
392,896.525
393,1472.8625
394,3586.1
395,1536.9
396,3650.1375
397,4098.4
398,4610.7
399,4290.5125
400,3842.25
401,3842.25
402,3906.2875
403,960.5625
404,3906.2875
405,4546.6625
406,4482.625
407,4226.475
408,4290.5125
409,4098.4
410,1536.9
411,3586.1
412,3393.9875
413,704.4125
414,3201.875
415,1024.6
416,4226.475
417,1408.825
418,1729.0125
419,3778.2125
420,1600.9375
421,4034.3625
422,1216.7125
423,3778.2125
424,1729.0125
425,4226.475
426,4034.3625
427,3522.0625
428,1472.8625
429,4162.4375
430,832.4875
431,768.45
432,1152.675
433,1280.75
434,3842.25
435,3970.325
436,1216.7125
437,1664.975
438,4610.7
439,3714.175
440,1857.0875
441,4162.4375
442,1216.7125
443,3970.325
444,1600.9375
445,1921.125
446,3970.325
447,1088.6375
448,4354.55
449,960.5625
450,1280.75
451,4418.5875
452,4162.4375
453,1600.9375
454,3970.325
455,1280.75
456,960.5625
457,1152.675
458,4482.625
459,4674.7375
460,1408.825
461,3842.25
462,3586.1
463,1664.975
464,3906.2875
465,1729.0125
466,960.5625
467,832.4875
468,960.5625
469,1408.825
470,3970.325
471,4162.4375
472,3906.2875
473,4418.5875
474,3586.1
475,1024.6
476,1216.7125
477,3970.325
478,3393.9875
479,3906.2875
480,1408.825
481,1729.0125
482,3906.2875
483,1472.8625
484,4034.3625
485,1536.9
486,4162.4375
487,1216.7125
488,1664.975
489,4546.6625
490,4226.475
491,1152.675
492,1152.675
493,1472.8625
494,1536.9
495,4098.4
496,4290.5125
497,1793.05
498,4610.7
499,3970.325
500,1921.125
501,4162.4375
502,1536.9
503,1793.05
504,4610.7
505,4418.5875
506,3906.2875
507,4226.475
508,4482.625
509,4226.475
510,3906.2875
511,4482.625
512,4354.55
513,4098.4
514,3778.2125
515,1088.6375
516,1536.9
517,4226.475
518,4098.4
519,4354.55
520,3778.2125
521,1344.7875
522,4354.55
523,4418.5875
524,1600.9375
525,1729.0125
526,4482.625
527,4354.55
528,3650.1375
529,1024.6
530,3906.2875
531,1664.975
532,4098.4
533,4034.3625
534,1536.9
535,1536.9
536,1408.825
537,3906.2875
538,3906.2875
539,1985.1625
540,4674.7375
541,4866.85
542,4482.625
543,3970.325
544,4034.3625
545,4482.625
546,4354.55
547,3970.325
548,4162.4375
549,1664.975
550,1152.675
551,1088.6375
552,1408.825
553,1536.9
554,4546.6625
555,3586.1
556,1216.7125
557,1408.825
558,3778.2125
559,4226.475
560,1793.05
561,1408.825
562,1729.0125
563,4674.7375
564,4290.5125
565,1216.7125
566,4034.3625
567,3714.175
568,1793.05
569,4226.475
570,4418.5875
571,4546.6625
572,3714.175
573,1729.0125
574,3906.2875
575,3906.2875
576,4034.3625
577,4226.475
578,1152.675
579,1664.975
580,3778.2125
581,1536.9
582,1216.7125
583,1152.675
584,1472.8625
585,4162.4375
586,3842.25
587,4034.3625
588,4162.4375
589,4034.3625
590,4610.7
591,4418.5875
592,3970.325
593,2049.2
594,1664.975
595,1857.0875
596,1600.9375
597,4354.55
598,4482.625
599,3970.325
600,1280.75
601,4098.4
602,4098.4
603,1536.9
604,4610.7
605,4290.5125
606,4802.8125
607,4610.7
608,4418.5875
609,3714.175
610,1536.9
611,4098.4
612,4162.4375
613,1152.675
614,3586.1
615,3778.2125
616,3522.0625
617,896.525
618,3906.2875
619,1600.9375
620,3970.325
621,4354.55
622,3842.25
623,3458.025
624,1472.8625
625,1536.9
626,3458.025
627,1536.9
628,1472.8625
629,1408.825
630,1280.75
631,4354.55
632,4034.3625
633,4162.4375
634,4034.3625
635,3906.2875
636,1088.6375
637,3650.1375
638,3842.25
639,1600.9375
640,1857.0875
641,1600.9375
642,1664.975
643,3842.25
644,1216.7125
645,4226.475
646,2177.275
647,2049.2
648,4098.4
649,1408.825
650,4482.625
651,3458.025
652,1472.8625
653,1408.825
654,4034.3625
655,1985.1625
656,4098.4
657,1152.675
658,896.525
659,3265.9125
660,896.525
661,3778.2125
662,1664.975
663,4482.625
664,1600.9375
665,4098.4
666,1857.0875
667,1857.0875
668,4290.5125
669,4290.5125
670,4034.3625
671,4098.4
672,4802.8125
673,4674.7375
674,3522.0625
675,4034.3625
676,3650.1375
677,1600.9375
678,4482.625
679,4354.55
680,4226.475
681,3970.325
682,3265.9125
683,1024.6
684,960.5625
685,1152.675
686,1024.6
687,3458.025
688,1216.7125
689,3329.95
690,1024.6
691,1152.675
692,1729.0125
693,4162.4375
694,4098.4
695,1985.1625
696,2113.2375
697,4418.5875
698,1408.825
699,4226.475
700,4290.5125
701,4354.55
702,1793.05
703,1216.7125
704,4034.3625
705,4162.4375
706,4226.475
707,1729.0125
708,3906.2875
709,3650.1375
710,1729.0125
711,4354.55
712,4226.475
713,4226.475
714,1921.125
715,3778.2125
716,1024.6
717,896.525
718,3650.1375
719,1664.975
720,1793.05
721,2049.2
722,1408.825
723,4802.8125
724,3842.25
725,2049.2
726,3650.1375
727,4290.5125
728,3842.25
729,1600.9375
730,3906.2875
731,3586.1
732,1088.6375
733,4034.3625
734,3778.2125
735,4418.5875
736,2113.2375
737,1152.675
738,1536.9
739,1729.0125
740,4866.85
741,4610.7
742,4162.4375
743,3778.2125
744,3458.025
745,896.525
746,3201.875
747,3522.0625
748,896.525
749,832.4875
750,832.4875
751,704.4125
752,4034.3625
753,3714.175
754,3906.2875
755,896.525
756,1472.8625
757,3778.2125
758,4098.4
759,3906.2875
760,4098.4
761,832.4875
762,1600.9375
763,3522.0625
764,768.45
765,960.5625
766,1408.825
767,1793.05
768,1536.9
769,4674.7375
770,4546.6625
771,1344.7875
772,1408.825
773,4226.475
774,1729.0125
775,4034.3625
776,1793.05
777,4098.4
778,4162.4375
779,1600.9375
780,4546.6625
781,1600.9375
782,1729.0125
783,4034.3625
784,1664.975
785,4738.775
786,4226.475
787,1472.8625
788,3842.25
789,4226.475
790,4034.3625
791,1344.7875
792,1536.9
793,1600.9375
794,3458.025
795,1408.825
796,4802.8125
797,4610.7
798,1408.825
799,4226.475
800,3970.325
801,3714.175
802,3906.2875
803,1280.75
804,3586.1
805,3458.025
806,960.5625
807,3522.0625
808,3393.9875
809,832.4875
810,1536.9
811,4354.55
812,4354.55
813,1408.825
814,1472.8625
815,4162.4375
816,1600.9375
817,1921.125
818,1793.05
819,4098.4
820,1280.75
821,1344.7875
822,1664.975
823,1536.9
824,3458.025
825,1152.675
826,1536.9
827,4290.5125
828,4354.55
829,4226.475
830,4418.5875
831,1472.8625
832,3714.175
833,1536.9
834,4162.4375
835,3586.1
836,1536.9
837,3586.1
838,1600.9375
839,3778.2125
840,3650.1375
841,960.5625
842,832.4875
843,1216.7125
844,1600.9375
845,3778.2125
846,1600.9375
847,4418.5875
848,4162.4375
849,3778.2125
850,4226.475
851,1664.975
852,1280.75
853,3458.025
854,1600.9375
855,4418.5875
856,3522.0625
857,3970.325
858,4354.55
859,4290.5125
860,1536.9
861,1664.975
862,1280.75
863,1216.7125
864,512.3
865,1344.7875
866,1216.7125
867,1344.7875
868,3842.25
869,1152.675
870,2177.275
871,4034.3625
872,3970.325
873,4418.5875
874,3970.325
875,4482.625
876,1793.05
877,4546.6625
878,3970.325
879,1600.9375
880,1344.7875
881,1857.0875
882,4098.4
883,1152.675
884,3714.175
885,4034.3625
886,1600.9375
887,2049.2
888,3842.25
889,1600.9375
890,4098.4
891,4226.475
892,1857.0875
893,1280.75
894,3650.1375
895,4162.4375
896,3970.325
897,4034.3625
898,1152.675
899,1600.9375
900,640.375
901,640.375
902,3265.9125
903,3586.1
904,1280.75
905,4098.4
906,4034.3625
907,1408.825
908,4226.475
909,1729.0125
910,2049.2
911,4418.5875
912,3842.25
913,3842.25
914,3970.325
915,1280.75
916,4226.475
917,4290.5125
918,4354.55
919,1152.675
920,4290.5125
921,4098.4
922,4226.475
923,1793.05
924,3970.325
925,3778.2125
926,1408.825
927,1664.975
928,4482.625
929,4866.85
930,1664.975
931,1793.05
932,1664.975
933,4290.5125
934,1793.05
935,3906.2875
936,1664.975
937,4290.5125
938,1344.7875
939,3842.25
940,3970.325
941,3650.1375
942,1729.0125
943,1344.7875
944,3778.2125
945,896.525
946,832.4875
947,1344.7875
948,1729.0125
949,4098.4
950,512.3
951,3137.8375
952,960.5625
953,1600.9375
954,1985.1625
955,1536.9
956,1344.7875
957,4098.4
958,4354.55
959,2177.275
960,4610.7
961,1793.05
962,4482.625
963,4738.775
964,4610.7
965,4738.775
966,4418.5875
967,4098.4
968,1088.6375
969,1344.7875
970,3393.9875
971,1280.75
972,1152.675
973,1216.7125
974,3650.1375
975,896.525
976,1280.75
977,1536.9
978,4162.4375
979,1024.6
980,3586.1
981,3586.1
982,3265.9125
983,1216.7125
984,3842.25
985,4610.7
986,4546.6625
987,4226.475
988,3970.325
989,1921.125
990,3906.2875
991,1408.825
992,1793.05
993,640.375
994,1024.6
995,1857.0875
996,1729.0125
997,4098.4
998,1088.6375
999,4162.4375
1000,1024.6
