Iteraciones (eje x),Mejor individuo hasta el momento (Eje y)
264,5971
265,5971
266,5971
267,5971
268,5971
269,5971
270,5971
271,5971
272,5971
273,5971
274,5971
275,5971
276,5971
277,5971
278,5971
279,5971
280,5971
281,5971
282,5971
283,5971
284,5971
285,5971
286,5971
287,5971
288,5971
289,5971
290,5971
291,5971
292,5971
293,5971
294,5971
295,5971
296,5971
297,5971
298,5971
299,5971
300,5971
301,5971
302,5971
303,5971
304,5971
305,5971
306,5971
307,5971
308,5971
309,5971
310,5971
311,5971
312,5971
313,5971
314,5971
315,5971
316,5971
317,5971
318,5971
319,5971
320,5971
321,5971
322,5971
323,5971
324,5971
325,5971
326,5971
327,5971
328,5971
329,5971
330,5971
331,5971
332,5971
333,5971
334,5971
335,5971
336,5971
337,5971
338,5971
339,5971
340,5971
341,5971
342,5971
343,5971
344,5971
345,5971
346,5971
347,5971
348,5971
349,5971
350,5971
351,5971
352,5971
353,5971
354,5971
355,5971
356,5971
357,5971
358,5971
359,5971
360,5971
361,5971
362,5971
363,5971
364,5971
365,5971
366,5971
367,5971
368,5971
369,5971
370,5971
371,5971
372,5971
373,5971
374,5971
375,5971
376,5971
377,5971
378,5971
379,5971
380,5971
381,5971
382,5971
383,5971
384,5971
385,5971
386,5971
387,5971
388,5971
389,5971
390,5971
391,5971
392,5971
393,5971
394,5971
395,5971
396,5971
397,5971
398,5971
399,5971
400,5971
401,5971
402,5971
403,5971
404,5971
405,5971
406,5971
407,5971
408,5971
409,5971
410,5971
411,5971
412,5971
413,5971
414,5971
415,5971
416,5971
417,5971
418,5971
419,5971
420,5971
421,5971
422,5971
423,5971
424,5971
425,5971
426,5971
427,5971
428,5971
429,5971
430,5971
431,5971
432,5971
433,5971
434,5971
435,5971
436,5971
437,5971
438,5971
439,5971
440,5971
441,5971
442,5971
443,5971
444,5971
445,5971
446,5971
447,5971
448,5971
449,5971
450,5971
451,5971
452,5971
453,5971
454,5971
455,5971
456,5971
457,5971
458,5971
459,5971
460,5971
461,5971
462,5971
463,5971
464,5971
465,5971
466,5971
467,5971
468,5971
469,5971
470,5971
471,5971
472,5971
473,5971
474,5971
475,5971
476,5971
477,5971
478,5971
479,5971
480,5971
481,5971
482,5971
483,5971
484,5971
485,5971
486,5971
487,5971
488,5971
489,5971
490,5971
491,5971
492,5971
493,5971
494,5971
495,5971
496,5971
497,5971
498,5971
499,5971
500,5971
501,5971
502,5971
503,5971
504,5971
505,5971
506,5971
507,5971
508,5971
509,5971
510,5971
511,5971
512,5971
513,5971
514,5971
515,5971
516,5971
517,5971
518,5971
519,5971
520,5971
521,5971
522,5971
523,5971
524,5971
525,5971
526,5971
527,5971
528,5971
529,5971
530,5971
531,5971
532,5971
533,5971
534,5971
535,5971
536,5971
537,5971
538,5971
539,5971
540,5971
541,5971
542,5971
543,5971
544,5971
545,5971
546,5971
547,5971
548,5971
549,5971
550,5971
551,5971
552,5971
553,5971
554,5971
555,5971
556,5971
557,5971
558,5971
559,5971
560,5971
561,5971
562,5971
563,5971
564,5971
565,5971
566,5971
567,5971
568,5971
569,5971
570,5971
571,5971
572,5971
573,5971
574,5971
575,5971
576,5971
577,5971
578,5971
579,5971
580,5971
581,5971
582,5971
583,5971
584,5971
585,5971
586,5971
587,5971
588,5971
589,5971
590,5971
591,5971
592,5971
593,5971
594,5971
595,5971
596,5971
597,5971
598,5971
599,5971
600,5971
601,5971
602,5971
603,5971
604,5971
605,5971
606,5971
607,5971
608,5971
609,5971
610,5971
611,5971
612,5971
613,5971
614,5971
615,5971
616,5971
617,5971
618,5971
619,5971
620,5971
621,5971
622,5971
623,5971
624,5971
625,5971
626,5971
627,5971
628,5971
629,5971
630,5971
631,5971
632,5971
633,5971
634,5971
635,5971
636,5971
637,5971
638,5971
639,5971
640,5971
641,5971
642,5971
643,5971
644,5971
645,5971
646,5971
647,5971
648,5971
649,5971
650,5971
651,5971
652,5971
653,5971
654,5971
655,5971
656,5971
657,5971
658,5971
659,5971
660,5971
661,5971
662,5971
663,5971
664,5971
665,5971
666,5971
667,5971
668,5971
669,5971
670,5971
671,5971
672,5971
673,5971
674,5971
675,5971
676,5971
677,5971
678,5971
679,5971
680,5971
681,5971
682,5971
683,5971
684,5971
685,5971
686,5971
687,5971
688,5971
689,5971
690,5971
691,5971
692,5971
693,5971
694,5971
695,5971
696,5971
697,5971
698,5971
699,5971
700,5971
701,5971
702,5971
703,5971
704,5971
705,5971
706,5971
707,5971
708,5971
709,5971
710,5971
711,5971
712,5971
713,5971
714,5971
715,5971
716,5971
717,5971
718,5971
719,5971
720,5971
721,5971
722,5971
723,5971
724,5971
725,5971
726,5971
727,5971
728,5971
729,5971
730,5971
731,5971
732,5971
733,5971
734,5971
735,5971
736,5971
737,5971
738,5971
739,5971
740,5971
741,5971
742,5971
743,5971
744,5971
745,5971
746,5971
747,5971
748,5971
749,5971
750,5971
751,5971
752,5971
753,5971
754,5971
755,5971
756,5971
757,5971
758,5971
759,5971
760,5971
761,5971
762,5971
763,5971
764,5971
765,5971
766,5971
767,5971
768,5971
769,5971
770,5971
771,5971
772,5971
773,5971
774,5971
775,5971
776,5971
777,5971
778,5971
779,5971
780,5971
781,5971
782,5971
783,5971
784,5971
785,5971
786,5971
787,5971
788,5971
789,5971
790,5971
791,5971
792,5971
793,5971
794,5971
795,5971
796,5971
797,5971
798,5971
799,5971
800,5971
801,5971
802,5971
803,5971
804,5971
805,5971
806,5971
807,5971
808,5971
809,5971
810,5971
811,5971
812,5971
813,5971
814,5971
815,5971
816,5971
817,5971
818,5971
819,5971
820,5971
821,5971
822,5971
823,5971
824,5971
825,5971
826,5971
827,5971
828,5971
829,5971
830,5971
831,5971
832,5971
833,5971
834,5971
835,5971
836,5971
837,5971
838,5971
839,5971
840,5971
841,5971
842,5971
843,5971
844,5971
845,5971
846,5971
847,5971
848,5971
849,5971
850,5971
851,5971
852,5971
853,5971
854,5971
855,5971
856,5971
857,5971
858,5971
859,5971
860,5971
861,5971
862,5971
863,5971
864,5971
865,5971
866,5971
867,5971
868,5971
869,5971
870,5971
871,5971
872,5971
873,5971
874,5971
875,5971
876,5971
877,5971
878,5971
879,5971
880,5971
881,5971
882,5971
883,5971
884,5971
885,5971
886,5971
887,5971
888,5971
889,5971
890,5971
891,5971
892,5971
893,5971
894,5971
895,5971
896,5971
897,5971
898,5971
899,5971
900,5971
901,5971
902,5971
903,5971
904,5971
905,5971
906,5971
907,5971
908,5971
909,5971
910,5971
911,5971
912,5971
913,5971
914,5971
915,5971
916,5971
917,5971
918,5971
919,5971
920,5971
921,5971
922,5971
923,5971
924,5971
925,5971
926,5971
927,5971
928,5971
929,5971
930,5971
931,5971
932,5971
933,5971
934,5971
935,5971
936,5971
937,5971
938,5971
939,5971
940,5971
941,5971
942,5971
943,5971
944,5971
945,5971
946,5971
947,5971
948,5971
949,5971
950,5971
951,5971
952,5971
953,5971
954,5971
955,5971
956,5971
957,5971
958,5971
959,5971
960,5971
961,5971
962,5971
963,5971
964,5971
965,5971
966,5971
967,5971
968,5971
969,5971
970,5971
971,5971
972,5971
973,5971
974,5971
975,5971
976,5971
977,5971
978,5971
979,5971
980,5971
981,5971
982,5971
983,5971
984,5971
985,5971
986,5971
987,5971
988,5971
989,5971
990,5971
991,5971
992,5971
993,5971
994,5971
995,5971
996,5971
997,5971
998,5971
999,5971
1000,5971
