Iteraciones (eje x),Media de la población i-ésima (Eje y)
1,1563.6333333333334
2,1364.4
3,846.2333333333333
4,2220.15
5,2519.9333333333334
6,1391.05
7,2894.0333333333333
8,1581.2333333333333
9,3093.0666666666666
10,3342.0833333333335
11,959.5333333333333
12,1572.4
13,3841.733333333333
14,1033.3166666666666
15,1270.3333333333333
16,4053.4166666666665
17,4320.666666666667
18,4377.933333333333
19,4756.266666666666
20,1829.3333333333333
21,1920.8
22,4298.933333333333
23,1646.4
24,5030.666666666667
25,3933.0666666666666
26,1372.0
27,1280.5333333333333
28,4024.5333333333333
29,731.7333333333333
30,3475.733333333333
31,1189.0666666666666
32,1829.3333333333333
33,4664.8
34,4756.266666666666
35,1920.8
36,4573.333333333333
37,2012.2666666666667
38,1554.9333333333334
39,4939.2
40,2195.2
41,4756.266666666666
42,4756.266666666666
43,4573.333333333333
44,4481.866666666667
45,1463.4666666666667
46,2195.2
47,4207.466666666666
48,4207.466666666666
49,4573.333333333333
50,1737.8666666666666
51,2286.6666666666665
52,4756.266666666666
53,4298.933333333333
54,2103.733333333333
55,2378.133333333333
56,3841.6
57,823.2
58,1189.0666666666666
59,1554.9333333333334
60,4481.866666666667
61,2378.133333333333
62,4390.4
63,4116.0
64,4024.5333333333333
65,4481.866666666667
66,4756.266666666666
67,4207.466666666666
68,1189.0666666666666
69,4298.933333333333
70,1280.5333333333333
71,823.2
72,1097.6
73,1189.0666666666666
74,1554.9333333333334
75,4573.333333333333
76,1554.9333333333334
77,4664.8
78,4298.933333333333
79,4481.866666666667
80,4939.2
81,4939.2
82,4756.266666666666
83,1646.4
84,2286.6666666666665
85,3933.0666666666666
86,1280.5333333333333
87,1463.4666666666667
88,3933.0666666666666
89,1646.4
90,2469.6
91,4207.466666666666
92,4664.8
93,4207.466666666666
94,4573.333333333333
95,4298.933333333333
96,3841.6
97,1097.6
98,4116.0
99,1372.0
100,3933.0666666666666
101,1372.0
102,4298.933333333333
103,4573.333333333333
104,1097.6
105,1920.8
106,1920.8
107,4756.266666666666
108,5305.066666666667
109,4481.866666666667
110,4207.466666666666
111,4116.0
112,1737.8666666666666
113,4664.8
114,5122.133333333333
115,4390.4
116,4756.266666666666
117,5122.133333333333
118,1646.4
119,4847.733333333334
120,2012.2666666666667
121,4116.0
122,1280.5333333333333
123,1554.9333333333334
124,1920.8
125,4756.266666666666
126,4939.2
127,5122.133333333333
128,3841.6
129,1463.4666666666667
130,1829.3333333333333
131,3933.0666666666666
132,2012.2666666666667
133,1463.4666666666667
134,1737.8666666666666
135,4756.266666666666
136,4207.466666666666
137,4024.5333333333333
138,3475.733333333333
139,3750.133333333333
140,4207.466666666666
141,1372.0
142,4298.933333333333
143,1554.9333333333334
144,4481.866666666667
145,4939.2
146,4664.8
147,4207.466666666666
148,1280.5333333333333
149,1463.4666666666667
150,4481.866666666667
151,3750.133333333333
152,1554.9333333333334
153,3933.0666666666666
154,4207.466666666666
155,1646.4
156,1646.4
157,1646.4
158,1280.5333333333333
159,1920.8
160,4756.266666666666
161,3841.6
162,4024.5333333333333
163,4116.0
164,4573.333333333333
165,1554.9333333333334
166,4847.733333333334
167,1006.1333333333333
168,3567.2
169,3658.6666666666665
170,1920.8
171,5122.133333333333
172,5122.133333333333
173,5122.133333333333
174,4573.333333333333
175,2378.133333333333
176,4939.2
177,4664.8
178,4939.2
179,4939.2
180,5122.133333333333
181,5122.133333333333
182,4573.333333333333
183,4664.8
184,2195.2
185,4939.2
186,4481.866666666667
187,4847.733333333334
188,4939.2
189,1737.8666666666666
