Iteraciones (eje x),Media de la población i-ésima (Eje y)
1,1611.5
2,1561.2083333333333
3,2388.5416666666665
4,2061.625
5,2507.7083333333335
6,1940.4583333333333
7,1960.6666666666667
8,662.75
9,2381.5
10,2811.2916666666665
11,2693.8333333333335
12,3242.1666666666665
13,2437.375
14,2407.5416666666665
15,1294.8333333333333
16,2864.9166666666665
17,1155.0
18,1151.6666666666667
19,507.25
20,916.9583333333334
21,2205.9166666666665
22,390.4166666666667
23,932.5416666666666
24,581.7083333333334
25,2203.3333333333335
26,1454.9166666666667
27,2315.4583333333335
28,1095.4166666666667
29,692.25
30,859.75
31,2340.75
32,2294.25
33,731.4166666666666
34,277.1666666666667
35,998.9583333333334
36,1182.7083333333333
37,2555.7916666666665
38,573.7916666666666
39,3460.375
40,3127.875
41,1911.0833333333333
42,3545.6666666666665
43,1289.3333333333333
44,1934.0
45,3545.6666666666665
46,3062.1666666666665
47,967.0
48,2878.4166666666665
49,3649.375
50,3223.3333333333335
51,2855.8333333333335
52,901.6666666666666
53,1536.0833333333333
54,3900.0833333333335
55,2765.5
56,992.6666666666666
57,3003.6666666666665
58,1334.25
59,2848.9166666666665
60,2969.6666666666665
61,1675.8333333333333
62,3184.0833333333335
63,1675.8333333333333
64,1005.5
65,3156.8333333333335
66,3492.0
67,623.5
68,2497.6666666666665
69,808.0833333333334
70,958.6666666666666
71,3313.0
72,3817.5833333333335
73,3496.6666666666665
74,815.3333333333334
75,1508.25
76,1144.5833333333333
77,1440.5
78,1340.6666666666667
79,1173.0833333333333
80,3686.8333333333335
81,2513.75
82,2848.9166666666665
83,810.6666666666666
84,1737.8333333333333
85,3686.8333333333335
86,2812.0833333333335
87,1471.4166666666667
88,3619.0833333333335
89,1340.6666666666667
90,3184.0833333333335
91,3854.4166666666665
92,3351.6666666666665
93,1675.8333333333333
94,2011.0
95,3512.8333333333335
96,4015.5833333333335
97,4022.0
98,4022.0
99,3686.8333333333335
100,3161.5
101,3686.8333333333335
102,2513.75
103,2681.3333333333335
104,1138.1666666666667
105,613.3333333333334
106,1395.5
107,1675.8333333333333
108,3010.0833333333335
109,2842.5
110,1265.6666666666667
111,3292.25
112,167.58333333333334
113,2346.1666666666665
114,167.58333333333334
115,502.75
116,1340.6666666666667
117,1318.0833333333333
118,814.5
119,3588.0833333333335
120,2651.0833333333335
121,3686.8333333333335
122,1471.4166666666667
123,1340.6666666666667
124,1173.0833333333333
125,1340.6666666666667
126,2507.3333333333335
127,3107.0833333333335
128,1837.0
129,3512.8333333333335
130,1508.25
131,3351.6666666666665
132,2848.9166666666665
133,1173.0833333333333
134,3490.75
135,4022.0
136,3430.5
137,3344.8333333333335
138,1820.8333333333333
139,3016.5
140,2681.3333333333335
141,837.9166666666666
142,2657.9166666666665
143,1340.6666666666667
144,1340.6666666666667
145,2848.9166666666665
146,1675.8333333333333
147,3490.75
148,3009.6666666666665
149,3854.4166666666665
150,4022.0
151,3016.5
152,1508.25
153,3482.4166666666665
154,1340.6666666666667
155,1340.6666666666667
156,968.6666666666666
157,1824.5833333333333
158,3482.4166666666665
159,2922.6666666666665
160,3479.0
161,3103.625
162,2608.25
163,1638.0833333333333
164,2922.4166666666665
165,2171.75
166,2178.5833333333335
167,335.1666666666667
168,2178.5833333333335
169,392.25
170,559.8333333333334
171,369.6666666666667
172,1177.7083333333333
173,794.25
174,2975.25
175,3308.2916666666665
176,2902.0833333333335
177,2427.0
178,612.3333333333334
179,1683.9166666666667
180,3367.8333333333335
181,2823.0833333333335
182,2328.0
183,3367.8333333333335
184,3367.8333333333335
185,2602.4166666666665
186,2908.5833333333335
187,2993.0833333333335
188,1661.3333333333333
189,3192.1666666666665
190,1071.5833333333333
191,765.4166666666666
192,283.5833333333333
193,2025.25
194,2755.5
195,2449.3333333333335
196,3061.6666666666665
197,3493.6666666666665
198,3367.8333333333335
199,2755.5
200,1355.4166666666667
201,3192.1666666666665
202,561.5
203,306.1666666666667
204,2580.0833333333335
205,585.0833333333334
206,1224.6666666666667
207,3061.6666666666665
208,2449.3333333333335
209,306.1666666666667
210,306.1666666666667
211,306.1666666666667
