Iteraciones (eje x) Media de la población i-ésima (Eje y)
1					1594.5
2					1039.125
3					606.75
4					792.125
5					1749.5416666666667
6					2067.4166666666665
7					1285.4583333333333
8					2238.3333333333335
9					939.9583333333334
10					1079.5
11					418.625
12					976.7916666666666
13					2058.4583333333335
14					3000.5833333333335
15					2895.7083333333335
16					1520.6666666666667
17					2651.2916666666665
18					2790.8333333333335
19					3349.0
20					3069.9166666666665
21					3069.9166666666665
22					3069.9166666666665
23					3069.9166666666665
24					1249.4583333333333
25					1500.2916666666667
26					2511.75
27					818.4166666666666
28					2806.25
29					2843.9166666666665
30					3069.9166666666665
31					3180.9583333333335
32					2195.8333333333335
33					1102.125
34					2930.375
35					2477.0833333333335
36					2198.0
37					2667.0833333333335
38					2938.8333333333335
39					2694.4166666666665
40					1814.0416666666667
41					0.0
42					139.54166666666666
43					2093.125
44					209.75
45					419.5
46					978.5416666666666
47					1805.2083333333333
48					1220.625
49					2224.4583333333335
50					755.0
51					1142.4583333333333
52					3001.5833333333335
53					2747.625
54					2106.25
55					2825.8333333333335
56					2825.8333333333335
57					3108.4166666666665
58					3212.875
59					2825.8333333333335
60					1130.3333333333333
61					3278.0416666666665
62					3169.2083333333335
63					3210.375
64					1033.2916666666667
65					2885.7916666666665
66					2885.7916666666665
67					2894.0833333333335
68					2786.1666666666665
69					1287.0416666666667
70					3658.3333333333335
71					2189.75
72					2622.0833333333335
73					727.0833333333334
74					975.9166666666666
75					1533.5416666666667
76					1629.2083333333333
77					4190.25
78					1908.3333333333333
79					3874.1666666666665
80					4261.583333333333
81					1937.0833333333333
82					3879.2916666666665
83					1966.75
84					2217.625
85					3127.9166666666665
86					1413.125
87					3550.375
88					2845.4166666666665
89					993.9583333333334
90					1819.625
91					3879.0833333333335
92					2919.9166666666665
93					1219.4166666666667
94					1427.4166666666667
95					3156.5
96					3952.0
97					3952.0
98					2496.0
99					3699.0416666666665
100					1641.375
