Iteraciones (eje x) Media de la población i-ésima (Eje y)
1					1016.6666666666666
2					1110.5
3					1344.5833333333333
4					432.5416666666667
5					875.1666666666666
6					1094.5416666666667
7					1546.6666666666667
8					1407.3333333333333
9					1365.9166666666667
10					1709.1666666666667
11					1668.375
12					1581.625
13					1610.9166666666667
14					1538.5
15					1932.7916666666667
16					1477.6666666666667
17					1984.4583333333333
18					2094.2916666666665
19					1853.3333333333333
20					1835.5833333333333
21					1984.5416666666667
22					1719.1666666666667
23					2126.0
24					1771.6666666666667
25					1824.3333333333333
26					2065.9583333333335
27					1984.25
28					2126.0
29					1910.0416666666667
30					2019.75
31					1732.75
32					691.125
33					1665.125
34					1895.375
35					1485.4166666666667
36					1772.125
37					1499.4583333333333
38					1650.1666666666667
39					766.5416666666666
40					1592.9166666666667
41					1464.75
42					656.3333333333334
43					1506.9583333333333
44					699.625
45					1166.0416666666667
46					885.8333333333334
47					1644.0416666666667
48					840.125
49					1470.7083333333333
50					634.2083333333334
51					1870.9166666666667
52					1590.8333333333333
53					941.4583333333334
54					1328.3333333333333
55					791.875
56					2050.0
57					1528.3333333333333
58					1914.4166666666667
59					1048.8333333333333
60					1995.125
61					2054.0416666666665
62					1419.625
63					843.3333333333334
64					1786.7916666666667
65					1494.3333333333333
66					644.4166666666666
67					1407.5416666666667
68					1736.3333333333333
69					1611.8333333333333
70					1378.375
71					828.375
72					2062.1666666666665
73					1771.6666666666667
74					956.75
75					1806.7916666666667
76					1983.8333333333333
77					1977.375
78					1541.3333333333333
79					1697.8333333333333
80					1762.4583333333333
81					1658.4583333333333
82					851.7916666666666
83					770.25
84					1846.0833333333333
85					779.7083333333334
86					673.1666666666666
87					1706.2083333333333
88					956.4583333333334
89					1559.1666666666667
90					531.1666666666666
91					882.2083333333334
92					1594.5
93					1796.5833333333333
94					2090.6666666666665
95					1683.0833333333333
96					797.25
97					2055.375
98					1768.75
99					1764.6666666666667
100					956.875
