Iteraciones (eje x),Media de la población i-ésima (Eje y)
260,164.95833333333334
261,436.5833333333333
262,276.125
263,204.95833333333334
264,157.70833333333334
265,210.29166666666666
266,590.5416666666666
267,620.0
268,542.5
269,542.5
270,479.9583333333333
271,473.1666666666667
272,568.3333333333334
273,516.6666666666666
274,232.5
275,335.8333333333333
276,103.33333333333333
277,104.375
278,169.95833333333334
279,562.0
280,506.375
281,220.70833333333334
282,217.54166666666666
283,520.2916666666666
284,258.3333333333333
285,490.8333333333333
286,575.5833333333334
287,205.75
288,206.66666666666666
289,612.75
290,571.9583333333334
291,251.08333333333334
292,616.375
293,538.875
294,542.5
295,612.75
296,620.0
297,468.625
298,232.5
299,553.8333333333334
300,473.1666666666667
301,542.5
302,535.25
303,258.3333333333333
304,516.6666666666666
305,568.3333333333334
306,538.875
307,310.0
308,501.7083333333333
309,620.0
310,571.9583333333334
311,531.625
312,465.0
313,516.6666666666666
314,483.5833333333333
315,232.04166666666666
316,460.2916666666667
317,247.45833333333334
318,612.75
319,520.2916666666666
320,620.0
321,549.75
322,535.25
323,564.7083333333334
324,305.4583333333333
325,620.0
326,509.4166666666667
327,188.08333333333334
328,261.0416666666667
329,353.5
330,594.1666666666666
331,146.83333333333334
332,206.66666666666666
333,488.8333333333333
334,280.3333333333333
335,310.0
336,475.875
337,546.125
338,498.0833333333333
339,198.04166666666666
340,250.16666666666666
341,571.9583333333334
342,571.9583333333334
343,620.0
344,542.5
345,571.9583333333334
346,210.29166666666666
347,510.5833333333333
348,150.5
349,171.25
350,235.66666666666666
351,475.875
352,487.2083333333333
353,516.6666666666666
354,542.5
355,538.875
356,538.875
357,416.9583333333333
358,210.29166666666666
359,597.7916666666666
360,465.0
361,542.5
362,620.0
363,468.625
364,136.875
365,266.5
366,17.041666666666668
367,33.166666666666664
368,177.75
369,143.0
370,181.33333333333334
371,205.125
372,264.4583333333333
373,408.9583333333333
374,396.0833333333333
375,351.25
376,297.1666666666667
377,350.1666666666667
378,502.375
379,521.375
380,473.7083333333333
381,494.0833333333333
382,426.7083333333333
383,539.0
384,484.5833333333333
385,521.2083333333334
386,512.9166666666666
387,470.5833333333333
388,465.375
389,456.9166666666667
390,539.0
391,526.0416666666666
392,511.875
393,494.0833333333333
394,457.4583333333333
395,298.0
396,475.7916666666667
397,471.0
398,442.0
399,399.7916666666667
400,459.2916666666667
401,408.875
402,520.2916666666666
403,219.58333333333334
404,386.9166666666667
405,522.3333333333334
406,420.5416666666667
407,459.75
408,561.0
409,274.1666666666667
410,603.2083333333334
411,507.9166666666667
412,296.5416666666667
413,516.6666666666666
414,566.125
415,594.4583333333334
416,626.125
417,553.75
418,297.0833333333333
419,603.2083333333334
420,583.9166666666666
421,582.125
422,557.6666666666666
423,487.9583333333333
424,532.0
425,555.5833333333334
426,637.0
427,599.5833333333334
428,593.5
429,553.625
430,422.6666666666667
431,572.0833333333334
432,522.625
433,622.8333333333334
434,603.2083333333334
435,574.8333333333334
436,589.875
437,593.5
438,606.8333333333334
439,606.8333333333334
440,637.0
441,545.0
442,637.0
443,601.7083333333334
444,555.5833333333334
445,637.0
446,543.2083333333334
447,194.54166666666666
448,599.5833333333334
449,522.0833333333334
450,261.7916666666667
451,589.0416666666666
452,253.04166666666666
453,596.2916666666666
454,583.9166666666666
455,242.5
456,580.3333333333334
457,606.8333333333334
458,594.4583333333334
459,590.8333333333334
460,633.375
461,589.3333333333334
462,576.0
463,548.625
464,624.625
465,624.625
466,637.0
467,592.3333333333334
468,532.6666666666666
469,258.5
470,621.0
471,583.9166666666666
472,507.9166666666667
473,580.2916666666666
474,576.7083333333334
475,566.4166666666666
476,277.7916666666667
477,614.0833333333334
478,569.0
479,606.8333333333334
480,637.0
481,557.6666666666666
482,614.0833333333334
483,593.25
484,545.0
485,555.25
486,579.9583333333334
487,521.125
488,568.25
489,561.0
490,598.0833333333334
491,471.2083333333333
492,306.125
493,536.25
494,619.2083333333334
495,343.0416666666667
496,263.2916666666667
497,589.875
498,590.875
499,436.8333333333333
