Iteraciones (eje x) Media de la población i-ésima (Eje y)
1					359.0833333333333
2					412.375
3					400.125
4					409.4166666666667
5					457.8333333333333
6					489.4166666666667
7					497.7083333333333
8					516.2083333333334
9					364.0
10					224.58333333333334
11					475.25
12					512.9166666666666
13					436.0416666666667
14					351.25
15					229.875
16					445.0
17					432.4583333333333
18					362.3333333333333
19					140.45833333333334
20					195.25
21					418.8333333333333
22					310.4583333333333
23					159.5
24					456.1666666666667
25					367.0
26					457.6666666666667
27					542.875
28					256.6666666666667
29					557.375
30					268.75
31					477.75
32					542.2083333333334
33					603.2083333333334
34					527.2083333333334
35					237.375
36					385.4166666666667
37					555.875
38					516.6666666666666
39					204.29166666666666
40					423.375
41					258.1666666666667
42					329.7083333333333
43					148.70833333333334
44					361.125
45					545.0
46					550.4166666666666
47					287.1666666666667
48					213.83333333333334
49					508.4583333333333
50					593.5
51					596.2916666666666
52					601.7083333333334
53					573.375
54					233.75
55					199.5
56					422.0416666666667
57					599.4166666666666
58					637.0
59					624.625
60					524.75
61					543.2083333333334
62					221.125
63					429.9166666666667
64					619.2083333333334
65					622.5
66					534.75
67					566.4166666666666
68					543.2083333333334
69					419.0416666666667
70					477.75
71					171.625
72					233.125
73					530.5
74					210.5
75					288.3333333333333
76					467.5416666666667
77					349.4583333333333
78					257.5416666666667
79					145.20833333333334
80					419.7083333333333
81					412.0416666666667
82					455.875
83					484.75
84					251.70833333333334
85					504.625
86					269.5
87					466.9583333333333
88					502.375
89					306.2916666666667
90					539.0
91					539.0
92					433.625
93					242.375
94					511.875
95					539.0
96					385.4166666666667
97					439.8333333333333
98					511.5416666666667
99					509.2916666666667
100					520.1666666666666
